created_at,id_str,full_text,username
Thu Sep 14 13:06:23 +0000 2023,1702307806207205780,"@indosupporter @PSM_Makassar Gara gara rangka honda esaf kropos, psm kena imbasnya",Norman_Hadi
Thu Sep 14 13:00:46 +0000 2023,1702306393473290421,RECALL SEMUA SEPEDA MOTOR HONDA DENGAN RANGKA ESAF YANG MEMBAHAYAKAN JIWA PENGENDARA - Tandatangani Petisi! https://t.co/wapSknrCQZ lewat @ChangeOrg_ID,BondHead1
Thu Sep 14 13:00:16 +0000 2023,1702306268051095756,"Totalitas bener, tapi gak apa-apa demi menjawab keraguan konsumen terhadap kualitas rangka ESAF motor Honda, terkait bercak kuning yang sempat viral.  Sudah terbukti ya guys, bahwa bercak kuning di rangka ESAF motor Honda itu bukan karat, tapi lapisan silikat.  #rangkaesaf https://t.co/NqXtmQJhJl",seruanhl
Thu Sep 14 11:11:30 +0000 2023,1702278897130479865,@joe_uruha @indosupporter @PSM_Makassar Honda juga pusing rangka esaf,rizalndut28
Thu Sep 14 11:06:06 +0000 2023,1702277536661819838,"Demi keselamatan Konsumen, Jam - Indonesia Datangi Kantor PT. Astra Honda Motor Desak Segara Lakukan Recall produk eSAF Kropos https://t.co/gXcHLTwn9c",elfaruqrumaratu
Thu Sep 14 10:27:04 +0000 2023,1702267715225047316,"Honda Siap-siap Tergeser, Yamaha Semakin Melesat Jauh Penjualannya Akibat Viralnya Rangka eSAF! https://t.co/Sc43yjTJvJ",salamah213
Thu Sep 14 10:02:52 +0000 2023,1702261626727190662,@FaktaSepakbola logika gamasuk akal sponsornya honda. dan honda lagi seret pemasukan gara² esaf,SupraX125_
Thu Sep 14 09:30:14 +0000 2023,1702253410765210020,"Sebagai pengguna motor Honda, saya juga sempat khawatir dan ingin membuktikan kualitas #rangkaesaf motor Honda Beat yang saya miliki. Tapi setelah melihat video ini, kekhawatiran saya hilang dan makin yakin kalo kualitas rangka esaf motor honda masih tetap yang terbaik. https://t.co/jWTXHeWsBx",03__nakula
Thu Sep 14 08:19:38 +0000 2023,1702235643915784629,Motor honda scoopy prestige Hbstu rame motor honda keluaran baru (rangka esaf) itu rawah patah Disitu yg awalnya best jadi was was:),itzzmelsstr
Thu Sep 14 07:38:06 +0000 2023,1702225193891234182,KNKT Buka Suara Hasil Investigasi Kasus Rangka eSAF Honda https://t.co/IUA70JoRSQ,BloombergTZ
Thu Sep 14 02:59:39 +0000 2023,1702155117481570338,Terbukti secara acak rangka eSAF motor matic Honda ga ada masalah 👌👌👍,firzahusainInc
Thu Sep 14 01:30:00 +0000 2023,1702132556823441430,Lebih Panik dari Rangka eSAF Remote Keyless Honda Bisa Saling Tukar Simak Penjelasan Pihak Pabrikan  https://t.co/d5qRZlpxdO,motorplusweekly
Thu Sep 14 00:12:01 +0000 2023,1702112931897643324,@AREAJULID Pov motor honda sebelum pakai esaf,Ben_beckmannn
Thu Sep 14 00:09:47 +0000 2023,1702112369135272134,Bahkan mereka pakek buzzer ntah itu sales/influencer/siapapun itulah untuk nyerang orang yang mengupload video rangka esaf ambrol dan orang yang mengkritik rangka esaf!! Karena gw pun beberapa kali di dm di fb oleh beberapa buzzer ahmpas ini!! Parah sih honda kali ini!!!,emyr_za
Thu Sep 14 00:08:08 +0000 2023,1702111956268933493,"Sebetulnya di rangka cb150/cbr dulu honda pernah bikin kesalahan dimana dibagian cradle tengahnya itu rawan patah, dan mereka lakukan recall penjualan cb malah makin bagus karena honda mau tanggung jawab dengan produknya!!   Tapi dirangka esaf ini ahmpas malah gak mau recall!!",emyr_za
Thu Sep 14 00:06:17 +0000 2023,1702111489635840058,Bahkan user rangka esaf pun mengakui kalok itu rangka memang cacat produksi!! Ya kalok honda tetep diem aja tanpa ada kejelasan recall/benerin dulu itu rangka ya udahlah!!  Ntar biar market aja yang berbicara!!!   Kita nonton aja sampek ahmpas tanggung jawab https://t.co/l78h6NS96I,emyr_za
Wed Sep 13 23:06:48 +0000 2023,1702096522060702131,"#HondaLipat #esaf Teknologi terbaru honda, motor lipat 2023 https://t.co/zVxHEnHDWs",S4ndyWijaya
Wed Sep 13 15:26:50 +0000 2023,1701980765842706936,Testimoni jujur obyektif mengenai rangka eSAF Honda 👌👍👍,FirzaHusain
Wed Sep 13 14:30:21 +0000 2023,1701966552965263694,"Utk kondisi normal terbukti rangka eSAF motor matic Honda aman &amp  kuat, tapi customer ini ingin menguji yg lbh ekstrem, dicuci pakai air laut, setelah basah semua kemudian motor ini disimpan tiga bulan dan akan dicek lagi keropos apa ga, klu ga berarti rangka eSAF Honda juara 👍 https://t.co/ARZc3I6KCQ",FirzaHusainID
Wed Sep 13 14:17:30 +0000 2023,1701963317298733344,"Setelah motor udah terbongkar,   ternyata rangka eSAF motor matic Honda yg sering terpapar air laut, kondisinya masih oke dan kuat. Maka bisa disimpulkan rangka eSAF motor Honda yg dirawat secara berkala jarang terkena air laut, dipastikan kondisinya pasti lebih bagus lagi https://t.co/waY6x1gKiY",FirzaHusainID
Wed Sep 13 14:09:53 +0000 2023,1701961400837394508,"Satu lagi customer sepeda motor matic Honda, kali ini Honda Beat yg sdh memakai rangka eSAF. Motor ini biasa dipakai tantenya tiap hari ke laut, perawatan seadanya bahkan cenderung abai. Krn viralnya video rangka eSAF keropos, dia penasaran membongkar motor utk dilihat rangkanya https://t.co/iddNRujOaJ",FirzaHusainID
Wed Sep 13 13:38:32 +0000 2023,1701953512848920716,"Clear ya sob, jadi ga ada masalah ya, rangka eSAF Honda,  jangan meragukan komitmen Honda menghadirkan produk2 yg berkualitas 👌👍👍",firzahusainInc
Wed Sep 13 13:35:59 +0000 2023,1701952869291663549,"Terbukti rangka eSAF sepeda motor matic Honda kuat, klu ada video yg mengatakan rangka eSAF Honda keropos berarti hanya untuk menjatuhkan nama besar Honda aja, jangan mudah percaya sob 👌👍👍",FirzaHusain
Wed Sep 13 13:08:07 +0000 2023,1701945856155697624,"Karena penasaran dgn adanya video viral motor matic Honda rangka eSAFnya karatan &amp  keropos maka dia bongkar Honda Vario 160 nya yg sdh berumur 1.5 thn, 3 hari sekali pulang pergi Jombang - Surabaya, sering melindas lubang di jalan. Hasilnya rangka eSAF Honda Varionya masih oke 👍 https://t.co/RqgaQIUBDp",FirzaHusainID
Wed Sep 13 12:37:39 +0000 2023,1701938191132192778,"Isu rangka ESAF yang dianggap kropos nyatanya tak berpengaruh bagi maling motor, Maling motor tetap memilih Honda jadi incaran curiannya di banding  matic Yamaha atau Suzuki karena harga jualnya tinggi.   https://t.co/YRDHgS2fs1",A_BLogWeb
Wed Sep 13 12:19:37 +0000 2023,1701933649309118568,@03__nakula Motor HONDA  diatas 2020 yg pake rangka ESAF. Bukan cuma bagian luar tapi didalam rangka juga mudah keropos.,ketutayaekayana
Wed Sep 13 12:15:07 +0000 2023,1701932517299990818,"Penasaran adanya beberapa video yang menyatakan rangka ESAF motor Honda mudah keropos. Mas Akhmad, pemilik motor Vario 160 membongkar motor nya untuk membuktikan rangka ESAF Vario 160 miliknya. Hasilnya, rangka ESAF motor Vario 160 miliknya baik² saja, padahal tiap hari digunakan… https://t.co/TTeVXSD7dV",03__nakula
Wed Sep 13 11:43:40 +0000 2023,1701924604229665115,"@ReenTis_ mungkin maksdnya new vario pertama tahun 2018, masih pake rangka pipa besi (underbone). Ini vario yang modern, full digital di dashbord dan ga ada engkol kaki.  kalo klaimnya honda, emang vario 125 dan 150 ga pake esaf, yg vario 160 pake esaf yg banyak berita patah",kotaksegiempat
Wed Sep 13 11:27:33 +0000 2023,1701920550178988145,anjirr lemah banget atau emang pemakaian gua barbar #esaf #HONDA #rangka sambungan kiri dan kanan berbeda https://t.co/GFODXASGmw,yogamch
Wed Sep 13 11:12:12 +0000 2023,1701916685731799159,"Tiap lewat diler honda deket ruma,  keliatan tetep laris.  Kasus rangka esaf bermasalah keknya ga gitu ngaruh,  padahal gw di pulau yg jelas tepi laut, bikin resiko tinggi korosi  😁",kotaksegiempat
Wed Sep 13 10:53:32 +0000 2023,1701911987285107096,"Membongkar dan Menguji Rangka Honda eSAF dengan Simulasi Fisika, Ini Has... https://t.co/mYf2tgkhMZ via @YouTube",driexyzvie
Wed Sep 13 10:14:09 +0000 2023,1701902077008740402,"Ini salah satu bukti bahwa bercak kuning yang ada di frame eSAF Honda bukan karat.  Buktinya, rangka tersebut masih aman-aman saja dan tidak ada yang keropos. https://t.co/jRc6zKrajD",seruanhl
Wed Sep 13 10:12:29 +0000 2023,1701901658249470444,"Sudah jelas ya guys, bahwa bercak kuning yang ada di frame eSAF Honda bukanlah korosi atau karatan, melainkan lapisan silikat.  Lapisan silikat ini memiliki fungsi untuk melapisi hasil pengelasan dan juga bisa mencegah oksidasi. https://t.co/Q1ujgnzCJv",seruanhl
Wed Sep 13 10:06:45 +0000 2023,1701900215916327372,masih ada yg bertanya² 🤔🤔 apakah kualitas  rangka eSAF motor Honda  itu gak bagus mudah keropos  dan gak bertahan lama video di bawah mungkin bisa menjawab keraguan kalian  tuh kan  rangka ESAF Honda Beat Deluxe milik mas² ini masih bagus aman dan tidak keropos padahal keluaran… https://t.co/tPqbTUnG4M,doctor__fabre
Wed Sep 13 09:55:57 +0000 2023,1701897497424371954,"Ini menjawab keraguan konsumen terhadap kualitas rangka ESAF motor Honda, terkait bercak kuning yang sempat viral.  Terbukti jelas bahwa rangka ESAF motor Honda masih aman dan tidak ada yang keropos. https://t.co/x0RjxqKSc0",seruanhl
Wed Sep 13 09:23:07 +0000 2023,1701889235576627674,"Motor baru, mandi air kembang, motor lama mandi air laut, Cuaks!!😂  Anjirr, totalitas banget mas Jenggot. Konten ini sengaja dibuat mas Jenggot untuk menjawab keraguan konsumen akan kualitas rangka ESAF motor Honda. Dan hasilnya, terbukti rangka ESAF Honda Beat Deluxe milik mas… https://t.co/ejqQfdRCDM",03__nakula
Wed Sep 13 08:11:35 +0000 2023,1701871232860504334,"Secara random motor Honda Beat tahun 2020 ke atas, model pertama yg memakai rangka eSAF kondisinya masih bagus, kuat ga ada karat. Jadi ga usah kwatir terhadap produk dari Honda, dijamin sudah lolos dari qualify control yg ketat. Pokoknya bagaimanapun juga Honda lebih unggul 👌👍 https://t.co/YK2RImiFWo",FirzaHusainID
Wed Sep 13 07:58:20 +0000 2023,1701867899001229339,"Setelah Rangka eSAF yang Viral, Honda Lagi-lagi Buat Masalah Soal Keamanan, Berikut Penjelasannya! https://t.co/SilKLOfBaH",salamah213
Wed Sep 13 07:56:54 +0000 2023,1701867535434764737,"Motor Matic Honda Banyak Dilelang, Gara-gara Rangka eSAF sih! https://t.co/SlO5E7R87w",salamah213
Wed Sep 13 06:55:16 +0000 2023,1701852026936983857,"Ternyata Ini Kelebihan Honda Vario Karbu Yang Harus Kamu Kenali, Salah Satunya Gak Pake Esaf Loh https://t.co/qoNj6UsaVG #gangłysego  #iPhone15  #Libya  #القبض_على_قلوري  #كلنا_قلوري",ImronRasyidi8
Wed Sep 13 06:47:57 +0000 2023,1701850185650090480,"@urhopebaby @SiaranBolaLive Gak usah khawatir lawan jepang, nyatanya rangka esaf honda mudah karatan",NeoTarjo
Wed Sep 13 06:36:11 +0000 2023,1701847222001045565,"Yaaahh... Padahal mau membongkar motor saya untuk mengecek dan membuktikan kualitas sasis Esaf Motor Honda, Eee..... Malah keduluan mas Ryan. Motor Beat Deluxe Mas Ryan kondisi sasisnya masih bagus, tidak ada keropos sama sekali, padahal keluaran tahun 2020. Honda emang semakin… https://t.co/qRSRAZo8zY""",03__nakula
Wed Sep 13 06:01:25 +0000 2023,1701838472955171085,"@urhopebaby @SiaranBolaLive Tenang, honda sekarang ringkih pake esaf",dalemorangdalem
Wed Sep 13 05:55:28 +0000 2023,1701836976952131742,Yamaha Semakin di Depan! Penjualan Motor Meningkat Ungguli Honda yang di Terpa Rangka eSAF  https://t.co/av4TrPI45E,NyusNyus_
Wed Sep 13 04:54:11 +0000 2023,1701821553363833185,Dampak Rangka eSAF: Harga Motor Honda mulai Anjlok ! #rangkaesaf  #astrahondamotor  https://t.co/4gBmBn3ML6,foxalparomeo
Wed Sep 13 04:34:38 +0000 2023,1701816635882184951,Tidak ada masalah di rangka eSAF motor matic Honda asal jangan sering terendam air laut 👍👍🙏,firzahusainInc
Wed Sep 13 02:35:46 +0000 2023,1701786721569140777,"@msaid_didu Om tolong bersikap terhadap keresahan masyarakat pengguna motor honda yg menggunakan rangka esaf,  banyak kasus patah rangka tp pemerintah tdk perintahkan honda recall produk",putragaruda27
Wed Sep 13 02:20:12 +0000 2023,1701782801149026348,"Setelah Vario dan BeAT, Motor Pertama Honda yang Pakai Rangka eSAF Ditemukan Patah #Ramadan https://t.co/QciLZ3F3pK https://t.co/xRwDiPPrUu",VIVAcoid
Wed Sep 13 02:20:10 +0000 2023,1701782793234284789,"Setelah Vario dan BeAT, Motor Pertama Honda yang Pakai Rangka eSAF Ditemukan Patah https://t.co/cLdrqevnzX",100kpjcom
Wed Sep 13 02:01:32 +0000 2023,1701778103960572383,"Motor Matik Honda Bermasalah, Rangka eSAF Gampang Keropos dan Rawan Karat https://t.co/x1WScHvRat rangka yang diklaim kuat dan kokoh tersebut ternyata tidak terbukti. Banyak warganet yang mengupload video terkait rangka eSAF yang karatan, keropos, bahkan patah.",PersahabatanR1
Wed Sep 13 01:59:22 +0000 2023,1701777559741170151,"Kasus Rangka eSAF Honda Pemerintah Harus Tegas Ambil Keputusan https://t.co/jkvKJrZRzp AHM juga menyediakan solusi dengan mengganti yang baru.Apabila pelanggan ingin mengganti rangka, cukup siapkan uang sekitar Rp. 1.150.000,- hingga 1.400.000,-.",PersahabatanR1
Tue Sep 12 18:24:06 +0000 2023,1701662988388950373,"Sudah jelas bukan apakah Honda Giorno Plus menggunakan rangka jenis apa?   #honda #giorno #stylo #giornoplus #stylo160 Bedah Rangka Dan Tangki Bensin Honda Giorno Plus, Apakah eSAF? https://t.co/0Gz0fQORUr lewat @ipanase",ipanase
Tue Sep 12 16:06:33 +0000 2023,1701628372403769594,@cctvidiots rangka ESAF Honda,jilujilo
Tue Sep 12 15:01:22 +0000 2023,1701611967033778522,Adapun yg terlihat di video rangka eSAF Honda adalah lapisan silikat yg melindungi las2an dari korosi. Lapisan silicate umum digunakan di sambungan las produk2 otomotif utk meredam karat yg berujung keropos. Maka tdk heran di rangka motor Yamaha pun ada noda kuning di rangkanya. https://t.co/qyWns32uut,FirzaHusainID
Tue Sep 12 14:41:11 +0000 2023,1701606889795260797,"Kebetulan saya menggunakan motor Honda yang menggunakan sasis Esaf, Scoopy dan Beat Deluxe tahun 2021 yang konon katanya sasis nya mudah keropos dan patah. Insya Allah minggu² ini akan saya bongkar untuk ngecek kondisi sasis nya. Sambil nunggu saya membuktikan sendiri, berikut… https://t.co/rICuoLawyF",03__nakula
Tue Sep 12 14:23:28 +0000 2023,1701602433007538394,"Sebagai pemilik dan pengguna motor Honda, wajar jika saya dan konsumen lain khawatir atas kualitas sasis Esaf motor Honda yang diisukan mudah patah dikarenakan karat. Berikut penjelasan ahli Metalurgi mengenai sasis Esaf motor Honda, semoga bisa sedikit menjawab keraguan kita. 😉 https://t.co/gdmvU6Utpe",03__nakula
Tue Sep 12 14:13:04 +0000 2023,1701599815212351809,"Sebagai pengguna motor Honda, saya yakin dengan kualitas produknya. AHM selalu memberikan produk terbaik untuk konsumennya. Klarifikasi tentang bercak kuning di rangka eSAF menunjukkan bahwa AHM berkomitmen untuk memberikan produk yang aman dan berkualitas."" https://t.co/7y7x73R1y0""",Omnya_Gibran
Tue Sep 12 13:48:15 +0000 2023,1701593569239392322,"Noda kuning di rangka eSAF motor matic Honda adalah sesuatu yg wajar, yaitu silicate bukan karatan. Di rangka motor Yamaha pun ada noda kuning, yg biasanya ada di bagian las2 an, biasa disebut silicate. Clear ya sob, tidak ada karatan di rangka eSAF motor matic Honda 👍👍🙏 https://t.co/iyxs0sMhXQ",FirzaHusainID
Tue Sep 12 13:45:44 +0000 2023,1701592934209159662,"Lapisan silicate diklaim tidak akan menyebabkan rangka eSAF motor Honda menjadi keropos dan patah.  Warna kuning itu bukan karat tetapi silikat, untuk ngebuktiinnya dibersihin dulu biar debunya hilang, kalau sudah kering baru dilap pakai tisu kering. https://t.co/7Z6KBtlELS",Urrangawak
Tue Sep 12 13:04:57 +0000 2023,1701582671141593532,"Akhirnya! Teka-Teki Penyebab Rangka eSAF Skutik Honda Karat Terungkap, Peneliti Beberkan 3 Faktor Utama https://t.co/BLbd4QmAsl",Duniascooter_DS
Tue Sep 12 12:59:24 +0000 2023,1701581273339396558,"Akhirnya! Teka-Teki Penyebab Rangka eSAF Skutik Honda Karat Terungkap, Peneliti Beberkan 3 Faktor Utama https://t.co/YwuBpldZdx",acepe01
Tue Sep 12 10:18:58 +0000 2023,1701540899724153303,@ado_EDEMm @Chrisnandaos @Heraloebss @tokopedia dinakalinnya diganti pakai motor Honda yang pakai rangka Esaf bang,uhuyjoss
Tue Sep 12 08:11:35 +0000 2023,1701508842763522502,"@speedymeter ketika dah ilang semua cat dan lapisan, bagaimana kondisi mobilnya om? sesuai ekspektasi atau ada surprise karat ala ESAF eh itu mah honda motor ya.... wkwkwk",erlinhikmawan
Tue Sep 12 06:52:16 +0000 2023,1701488881127031199,@Paltiwest Ni motor Honda ni yg pake eSAF ni apa cuma Honda made in Indonesia apa keseluruhan Dr Honda Jepang yg terjadi rangka patah bgini ya..??🤔 Tp klo smua spare part motor diimpor by CKD..bisa jd motor Honda Dr produsen juga kek gini juga donk..mudah patah?!😫😭,ajartwiterran
Tue Sep 12 04:26:26 +0000 2023,1701452181705269541,ada apa ya kok rangka Esaf rangka motor honda pada patah....,henky_handoyo
Tue Sep 12 04:21:49 +0000 2023,1701451022164808143,ini honda enggak jadi recall rangka esaf apa,radithyaputra
Tue Sep 12 04:02:32 +0000 2023,1701446167174012986,Sempet rame bahas noda kuning di rangka eSAF Motor Honda. Dikira karat ternyata silikat. Apa sih silikat itu? Cari tahu di sini👇 https://t.co/d1ZUf1gL3v,foodtravelauto
Tue Sep 12 01:34:17 +0000 2023,1701408859427144076,"Karma menzolimi cust dgn rangka esaf, honda nyungsep d motogp",paraNEWnormal
Tue Sep 12 01:02:23 +0000 2023,1701400834071048456,@sosmedkeras Esaf Honda,adpurnomo
Tue Sep 12 00:06:27 +0000 2023,1701386756422295940,Akhirnya PT Astra Honda Motor Beri Kejelasan tentang Rangka eSAF Viral! https://t.co/8Vc9eTChPS,salamah213
Tue Sep 12 00:05:51 +0000 2023,1701386604135498030,"Citra Kualitas Motor Honda Semakin Buruk Sejak Viral Rangka eSAF, Kini Ramai PCX 160! https://t.co/6m7wlENABo",salamah213
Mon Sep 11 17:17:38 +0000 2023,1701283873995497773,"Kamu Harus Tahu Nih! Berikut Kekurangan yang Dimiliki Honda Vario 150 Generasi Pertama, Rangka Esaf Aman?  https://t.co/j5VX3cwc6l @Honda  @hondaisme  @otomotifweekly  #INDvPAK  #moyolawal",ImronRasyidi8
Mon Sep 11 14:41:59 +0000 2023,1701244704333992222,@txtdrbekasi ini honda bit non esaf. masa bisa patah jg. punya gue awet tiap hari wara wiri. 36km.,Hidetosri
Mon Sep 11 13:48:37 +0000 2023,1701231272868061394,"Beberapa foto yg beredar mengenai rangka eSAF motor matic Honda berkarat &amp  keropos, menurut pakar metalurgi itu karat akibat air, bukan cacat produksi. Jadi bagi yg rumahnya sering kena rob, usahakan sepeda motor diamankan, jgn sampai terendam air laut yg sifatnya sangat korosif https://t.co/jVkLrlYmEK",FirzaHusainID
Mon Sep 11 13:23:06 +0000 2023,1701224850977910994,"Tengah diterpa masalah rangka eSAF, harga motor bekas Honda yang pakai rangka tersebut diklaim jeblok https://t.co/dn24v8miQT",trenotoid
Mon Sep 11 13:18:13 +0000 2023,1701223621673492593,"@AboutTNG Dikorupsi kali neh bahan bakunya. Gk sesuai standar. Makanya, rangka esaf cpt keropos. Nyesel beli honda pas prj 2023 🥲",cippy_85
Mon Sep 11 13:14:57 +0000 2023,1701222800999305523,masyarakat dan netizen tengah menyorot kasus pada rangka eSAF di motor matic Honda   ada yg tau gak kalo ternyata ada hal yang sama juga ditemukan  baik di rangka motor matic Honda ataupun Honda yaitu silikat atau bercak kuning  Pihak AHM sudah memberikan klarifikasi jika bercak… https://t.co/U242KqYu1c,doctor__fabre
Mon Sep 11 12:56:44 +0000 2023,1701218216264315011,"@crash_motogp @McLarenMotoGP Thanks God, Honda HRC not use ESAF like in Indonesia, ESAF will bring accident and reckless, also no responsibility from Honda Motor Indonesia, even make people suffer and not safe",AllHappenZ
Mon Sep 11 12:08:43 +0000 2023,1701206133124600230,saaken yo seng duwe pedah honda rangka esaf sek 2th wes kropos… wingi ono tas tuku diteliti wes neyeng https://t.co/LliPYkWxeh,SamYudhaMboiz
Mon Sep 11 11:08:10 +0000 2023,1701190893238473021,"Duh, Ada Karat pada Sasis eSAF Motor Honda, Cari Tahu Penyebabnya, Segera Lakukan Pencegahan Ini https://t.co/7L3NkpFhQq",pojoksatu_id
Mon Sep 11 09:07:40 +0000 2023,1701160567942365687,"Gw dapet meme dri anak² sales honda ahmpas yg nyindir brand sebelah kode 12!!   Gini tod, lu gak bisa bandingkan spul kebakar bikin motor matot tapi gak kecelakaan vs rangka esaf kropos yang bikin kecelakaan!! Itu gak apple to apple!! Sales sih sales tapi nalar pakek dikit aja!! https://t.co/vrEL01CHyC",emyr_za
Mon Sep 11 08:40:54 +0000 2023,1701153833823686664,"Launching Honda Scoopy Minions 2024, Masih Rangka eSAF…!! https://t.co/RPoSXnXItg",ardiantoyugo
Mon Sep 11 07:58:07 +0000 2023,1701143067657691575,"Iseng Cek Rangka eSAF, Pengguna Honda Beat Kaget! https://t.co/X3c9w9yX1S",jurnalbikersID
